timestamp,department_id,arrivals,completions,queue_length,avg_wait_minutes,available_doctors,available_beds
2025-02-05T13:00:00,5,16,13,1496,2565.9,7,0
2025-02-05T14:00:00,5,15,9,1502,9012.5,2,0
2025-02-05T15:00:00,5,7,6,1503,9019.2,2,0
2025-02-05T16:00:00,5,18,16,1505,2581.0,7,0
2025-02-05T17:00:00,5,4,2,1507,6026.2,3,0
2025-02-05T18:00:00,5,5,1,1511,4534.0,4,0
2025-02-05T19:00:00,5,0,0,1511,3625.7,5,0
2025-02-05T20:00:00,5,0,0,1511,9067.9,2,0
2025-02-05T21:00:00,5,2,0,1513,2593.3,7,0
2025-02-05T22:00:00,5,7,9,1511,2588.6,7,0
2025-02-05T23:00:00,5,2,3,1510,6038.9,3,0
2025-02-06T00:00:00,5,2,4,1508,2585.6,7,0
2025-02-06T01:00:00,5,3,1,1510,4530.4,4,0
2025-02-06T02:00:00,5,4,7,1507,9041.8,2,0
2025-02-06T03:00:00,5,0,0,1507,2262.5,8,0
2025-02-06T04:00:00,5,4,6,1505,9029.7,2,0
2025-02-06T05:00:00,5,0,0,1505,6019.5,3,0
2025-02-06T06:00:00,5,3,2,1506,4517.1,4,0
2025-02-06T07:00:00,5,4,1,1509,3622.7,5,0
2025-02-06T08:00:00,5,0,0,1509,9053.8,2,0
2025-02-06T09:00:00,5,15,11,1513,2594.5,7,0
2025-02-06T10:00:00,5,20,16,1517,9103.2,2,0
2025-02-06T11:00:00,5,11,8,1520,9118.9,2,0
2025-02-06T12:00:00,5,11,7,1524,2284.3,8,0
2025-02-06T13:00:00,5,16,11,1529,3670.7,5,0
2025-02-06T14:00:00,5,16,13,1532,6126.4,3,0
2025-02-06T15:00:00,5,17,13,1536,9215.1,2,0
2025-02-06T16:00:00,5,20,14,1542,3700.5,5,0
2025-02-06T17:00:00,5,4,2,1544,2315.8,8,0
2025-02-06T18:00:00,5,5,2,1547,3714.0,5,0
2025-02-06T19:00:00,5,0,0,1547,4641.5,4,0
2025-02-06T20:00:00,5,9,3,1553,2662.5,7,0
2025-02-06T21:00:00,5,5,5,1553,6213.1,3,0
2025-02-06T22:00:00,5,6,0,1559,9353.3,2,0
2025-02-06T23:00:00,5,4,4,1559,9355.3,2,0
2025-02-07T00:00:00,5,1,3,1557,4669.8,4,0
2025-02-07T01:00:00,5,8,5,1560,6241.9,3,0
2025-02-07T02:00:00,5,0,0,1560,3743.8,5,0
2025-02-07T03:00:00,5,1,2,1559,3741.3,5,0
2025-02-07T04:00:00,5,0,4,1555,3733.7,5,0
2025-02-07T05:00:00,5,2,0,1557,9342.2,2,0
2025-02-07T06:00:00,5,4,2,1559,4676.6,4,0
2025-02-07T07:00:00,5,0,0,1559,6235.2,3,0
2025-02-07T08:00:00,5,7,5,1561,9364.8,2,0
2025-02-07T09:00:00,5,11,7,1565,3757.8,5,0
2025-02-07T10:00:00,5,13,13,1565,3128.5,6,0
2025-02-07T11:00:00,5,17,14,1568,2353.3,8,0
2025-02-07T12:00:00,5,18,13,1573,4718.1,4,0
2025-02-07T13:00:00,5,23,18,1578,6310.2,3,0
2025-02-07T14:00:00,5,15,12,1581,2708.3,7,0
2025-02-07T15:00:00,5,10,6,1585,2715.9,7,0
2025-02-07T16:00:00,5,14,12,1587,4762.6,4,0
2025-02-07T17:00:00,5,4,1,1590,2725.6,7,0
2025-02-07T18:00:00,5,1,1,1590,3816.2,5,0
2025-02-07T19:00:00,5,3,2,1591,3182.6,6,0
2025-02-07T20:00:00,5,4,3,1592,9550.7,2,0
2025-02-07T21:00:00,5,4,4,1592,3822.3,5,0
2025-02-07T22:00:00,5,0,0,1592,3182.2,6,0
2025-02-07T23:00:00,5,0,0,1592,4777.9,4,0
2025-02-08T00:00:00,5,6,7,1591,3180.9,6,0
2025-02-08T01:00:00,5,3,0,1594,4783.6,4,0
2025-02-08T02:00:00,5,6,2,1598,3194.6,6,0
2025-02-08T03:00:00,5,1,0,1599,6396.3,3,0
2025-02-08T04:00:00,5,10,9,1600,6400.3,3,0
2025-02-08T05:00:00,5,2,3,1599,6397.0,3,0
2025-02-08T06:00:00,5,4,1,1602,9614.0,2,0
2025-02-08T07:00:00,5,2,5,1599,3837.1,5,0
2025-02-08T08:00:00,5,2,1,1600,4800.4,4,0
2025-02-08T09:00:00,5,14,11,1603,9616.9,2,0
2025-02-08T10:00:00,5,15,11,1607,2754.3,7,0
2025-02-08T11:00:00,5,18,14,1611,3865.5,5,0
2025-02-08T12:00:00,5,17,16,1612,2418.8,8,0
2025-02-08T13:00:00,5,16,12,1616,9695.6,2,0
2025-02-08T14:00:00,5,13,9,1620,2431.9,8,0
2025-02-08T15:00:00,5,12,13,1619,3236.2,6,0
2025-02-08T16:00:00,5,16,13,1622,6489.2,3,0
2025-02-08T17:00:00,5,0,0,1622,4864.4,4,0
2025-02-08T18:00:00,5,2,4,1620,3886.7,5,0
2025-02-08T19:00:00,5,7,2,1625,4875.1,4,0
2025-02-08T20:00:00,5,4,3,1626,3900.5,5,0
2025-02-08T21:00:00,5,5,6,1625,2784.8,7,0
2025-02-08T22:00:00,5,1,0,1626,9754.6,2,0
2025-02-08T23:00:00,5,2,0,1628,3908.0,5,0
2025-02-09T00:00:00,5,10,7,1631,6524.7,3,0
2025-02-09T01:00:00,5,5,6,1630,2445.1,8,0
2025-02-09T02:00:00,5,0,0,1630,3912.4,5,0
2025-02-09T03:00:00,5,3,5,1628,4882.1,4,0
2025-02-09T04:00:00,5,4,3,1629,9773.4,2,0
2025-02-09T05:00:00,5,5,4,1630,3910.7,5,0
2025-02-09T06:00:00,5,1,0,1631,3261.6,6,0
2025-02-09T07:00:00,5,0,0,1631,2796.1,7,0
2025-02-09T08:00:00,5,5,3,1633,9798.7,2,0
2025-02-09T09:00:00,5,17,12,1638,9827.1,2,0
2025-02-09T10:00:00,5,7,5,1640,6558.6,3,0
2025-02-09T11:00:00,5,13,8,1645,6579.0,3,0
2025-02-09T12:00:00,5,19,13,1651,2831.3,7,0
2025-02-09T13:00:00,5,16,10,1657,9940.8,2,0
2025-02-09T14:00:00,5,10,9,1658,2488.1,8,0
2025-02-09T15:00:00,5,14,10,1662,2850.9,7,0
2025-02-09T16:00:00,5,14,9,1667,2856.7,7,0
2025-02-09T17:00:00,5,3,1,1669,2861.6,7,0
2025-02-09T18:00:00,5,7,6,1670,3339.5,6,0
2025-02-09T19:00:00,5,6,2,1674,10042.5,2,0
2025-02-09T20:00:00,5,1,1,1674,6696.3,3,0
2025-02-09T21:00:00,5,5,3,1676,5027.4,4,0
2025-02-09T22:00:00,5,0,0,1676,2514.9,8,0
2025-02-09T23:00:00,5,5,4,1677,5031.1,4,0
2025-02-10T00:00:00,5,2,1,1678,3354.5,6,0
2025-02-10T01:00:00,5,7,5,1680,4031.9,5,0
2025-02-10T02:00:00,5,8,7,1681,3360.6,6,0
2025-02-10T03:00:00,5,0,0,1681,6725.2,3,0
2025-02-10T04:00:00,5,3,1,1683,5048.3,4,0
2025-02-10T05:00:00,5,3,4,1682,4035.2,5,0
2025-02-10T06:00:00,5,5,3,1684,6735.2,3,0
2025-02-10T07:00:00,5,0,1,1683,5047.8,4,0
2025-02-10T08:00:00,5,6,6,1683,2526.1,8,0
2025-02-10T09:00:00,5,12,11,1684,4041.3,5,0
2025-02-10T10:00:00,5,10,9,1685,4042.8,5,0
2025-02-10T11:00:00,5,16,15,1686,5059.7,4,0
2025-02-10T12:00:00,5,17,12,1691,6762.8,3,0
2025-02-10T13:00:00,5,14,11,1694,2541.0,8,0
2025-02-10T14:00:00,5,11,11,1694,3389.6,6,0
2025-02-10T15:00:00,5,18,15,1697,10183.9,2,0
2025-02-10T16:00:00,5,11,11,1697,10181.5,2,0
2025-02-10T17:00:00,5,7,5,1699,4079.5,5,0
2025-02-10T18:00:00,5,7,5,1701,3402.8,6,0
2025-02-10T19:00:00,5,0,2,1699,4078.1,5,0
2025-02-10T20:00:00,5,1,1,1699,4077.3,5,0
2025-02-10T21:00:00,5,10,8,1701,10205.0,2,0
2025-02-10T22:00:00,5,7,3,1705,3409.2,6,0
2025-02-10T23:00:00,5,2,5,1702,5106.9,4,0
2025-02-11T00:00:00,5,4,6,1700,5098.2,4,0
2025-02-11T01:00:00,5,5,5,1700,5101.7,4,0
2025-02-11T02:00:00,5,1,1,1700,10200.0,2,0
2025-02-11T03:00:00,5,3,1,1702,6807.4,3,0
2025-02-11T04:00:00,5,2,3,1701,2550.5,8,0
2025-02-11T05:00:00,5,0,0,1701,5103.0,4,0
2025-02-11T06:00:00,5,9,8,1702,10210.4,2,0
2025-02-11T07:00:00,5,2,0,1704,3408.0,6,0
2025-02-11T08:00:00,5,3,1,1706,6825.1,3,0
2025-02-11T09:00:00,5,20,16,1710,10258.7,2,0
2025-02-11T10:00:00,5,9,4,1715,2570.9,8,0
2025-02-11T11:00:00,5,11,9,1717,4122.1,5,0
2025-02-11T12:00:00,5,14,11,1720,4127.3,5,0
2025-02-11T13:00:00,5,16,12,1724,3446.8,6,0
2025-02-11T14:00:00,5,21,16,1729,3458.8,6,0
2025-02-11T15:00:00,5,16,12,1733,5198.1,4,0
2025-02-11T16:00:00,5,15,13,1735,2602.8,8,0
2025-02-11T17:00:00,5,0,1,1734,2972.5,7,0
2025-02-11T18:00:00,5,5,1,1738,6952.5,3,0
2025-02-11T19:00:00,5,2,1,1739,10433.3,2,0
2025-02-11T20:00:00,5,0,0,1739,4175.2,5,0
2025-02-11T21:00:00,5,2,1,1740,10438.8,2,0
2025-02-11T22:00:00,5,7,9,1738,10429.9,2,0
2025-02-11T23:00:00,5,4,1,1741,10444.3,2,0
2025-02-12T00:00:00,5,10,5,1746,4192.3,5,0
2025-02-12T01:00:00,5,3,0,1749,5246.7,4,0
2025-02-12T02:00:00,5,2,0,1751,2628.3,8,0
2025-02-12T03:00:00,5,5,0,1756,10536.3,2,0
2025-02-12T04:00:00,5,6,3,1759,2639.4,8,0
2025-02-12T05:00:00,5,8,8,1759,10555.6,2,0
2025-02-12T06:00:00,5,7,7,1759,3519.3,6,0
2025-02-12T07:00:00,5,0,0,1759,3516.7,6,0
2025-02-12T08:00:00,5,2,0,1761,5283.4,4,0
2025-02-12T09:00:00,5,15,11,1765,3024.1,7,0
2025-02-12T10:00:00,5,14,8,1771,4250.2,5,0
2025-02-12T11:00:00,5,13,7,1777,7108.0,3,0
2025-02-12T12:00:00,5,11,4,1784,3058.4,7,0
2025-02-12T13:00:00,5,20,18,1786,4286.5,5,0
2025-02-12T14:00:00,5,12,7,1791,10748.0,2,0
2025-02-12T15:00:00,5,14,11,1794,3589.5,6,0
2025-02-12T16:00:00,5,11,7,1798,3083.4,7,0
2025-02-12T17:00:00,5,5,4,1799,7196.8,3,0
2025-02-12T18:00:00,5,0,0,1799,10795.8,2,0
2025-02-12T19:00:00,5,0,0,1799,4318.1,5,0
2025-02-12T20:00:00,5,4,3,1800,10801.5,2,0
2025-02-12T21:00:00,5,6,3,1803,4328.2,5,0
2025-02-12T22:00:00,5,7,8,1802,5406.3,4,0
2025-02-12T23:00:00,5,7,5,1804,5413.8,4,0
2025-02-13T00:00:00,5,7,6,1805,4332.6,5,0
2025-02-13T01:00:00,5,0,0,1805,7221.5,3,0
2025-02-13T02:00:00,5,1,0,1806,7223.3,3,0
2025-02-13T03:00:00,5,2,0,1808,7230.8,3,0
2025-02-13T04:00:00,5,1,1,1808,7231.2,3,0
2025-02-13T05:00:00,5,0,0,1808,4341.0,5,0
2025-02-13T06:00:00,5,6,5,1809,3100.1,7,0
2025-02-13T07:00:00,5,7,6,1810,2715.0,8,0
2025-02-13T08:00:00,5,0,0,1810,5430.3,4,0
2025-02-13T09:00:00,5,14,11,1813,10876.2,2,0
2025-02-13T10:00:00,5,16,13,1816,10896.4,2,0
2025-02-13T11:00:00,5,20,15,1821,5463.6,4,0
2025-02-13T12:00:00,5,16,14,1823,3646.0,6,0
2025-02-13T13:00:00,5,12,9,1826,5477.4,4,0
2025-02-13T14:00:00,5,13,9,1830,10979.5,2,0
2025-02-13T15:00:00,5,19,16,1833,3141.8,7,0
2025-02-13T16:00:00,5,12,7,1838,3674.2,6,0
2025-02-13T17:00:00,5,4,0,1842,3157.4,7,0
2025-02-13T18:00:00,5,1,0,1843,5527.8,4,0
2025-02-13T19:00:00,5,8,7,1844,4425.6,5,0
2025-02-13T20:00:00,5,1,0,1845,2768.7,8,0
2025-02-13T21:00:00,5,3,1,1847,11081.1,2,0
2025-02-13T22:00:00,5,5,3,1849,11094.9,2,0
2025-02-13T23:00:00,5,2,3,1848,4434.0,5,0
2025-02-14T00:00:00,5,3,3,1848,2771.2,8,0
2025-02-14T01:00:00,5,0,0,1848,3167.1,7,0
2025-02-14T02:00:00,5,4,3,1849,2771.8,8,0
2025-02-14T03:00:00,5,6,5,1850,2776.4,8,0
2025-02-14T04:00:00,5,0,0,1850,3170.7,7,0
2025-02-14T05:00:00,5,3,0,1853,7413.5,3,0
2025-02-14T06:00:00,5,8,8,1853,3177.9,7,0
2025-02-14T07:00:00,5,7,3,1857,2786.6,8,0
2025-02-14T08:00:00,5,3,1,1859,3187.4,7,0
2025-02-14T09:00:00,5,13,11,1861,5582.1,4,0
2025-02-14T10:00:00,5,16,15,1862,3191.2,7,0
2025-02-14T11:00:00,5,15,11,1866,2798.0,8,0
2025-02-14T12:00:00,5,12,10,1868,2800.3,8,0
2025-02-14T13:00:00,5,18,14,1872,11232.8,2,0
2025-02-14T14:00:00,5,14,8,1878,11268.0,2,0
2025-02-14T15:00:00,5,16,12,1882,7528.6,3,0
2025-02-14T16:00:00,5,12,7,1887,5659.5,4,0
2025-02-14T17:00:00,5,9,8,1888,2833.6,8,0
2025-02-14T18:00:00,5,4,4,1888,11327.5,2,0
2025-02-14T19:00:00,5,4,3,1889,2831.5,8,0
2025-02-14T20:00:00,5,3,3,1889,7556.5,3,0
2025-02-14T21:00:00,5,0,0,1889,3777.7,6,0
2025-02-14T22:00:00,5,3,1,1891,5674.8,4,0
2025-02-14T23:00:00,5,3,4,1890,3781.4,6,0
2025-02-15T00:00:00,5,4,3,1891,4536.8,5,0
2025-02-15T01:00:00,5,1,0,1892,11352.0,2,0
2025-02-15T02:00:00,5,5,4,1893,4544.0,5,0
2025-02-15T03:00:00,5,4,3,1894,7574.1,3,0
2025-02-15T04:00:00,5,1,4,1891,5673.5,4,0
2025-02-15T05:00:00,5,0,0,1891,2835.4,8,0
2025-02-15T06:00:00,5,3,4,1890,4537.9,5,0
2025-02-15T07:00:00,5,3,1,1892,2836.3,8,0
2025-02-15T08:00:00,5,3,1,1894,3787.8,6,0
2025-02-15T09:00:00,5,16,8,1902,7609.1,3,0
2025-02-15T10:00:00,5,13,12,1903,3804.2,6,0
2025-02-15T11:00:00,5,14,13,1904,2854.6,8,0
2025-02-15T12:00:00,5,21,16,1909,7634.1,3,0
2025-02-15T13:00:00,5,15,8,1916,7662.9,3,0
2025-02-15T14:00:00,5,15,10,1921,3843.7,6,0
2025-02-15T15:00:00,5,10,6,1925,3301.8,7,0
2025-02-15T16:00:00,5,15,12,1928,11566.4,2,0
2025-02-15T17:00:00,5,4,1,1931,3861.9,6,0
2025-02-15T18:00:00,5,0,0,1931,4634.8,5,0
2025-02-15T19:00:00,5,2,5,1928,3307.0,7,0
2025-02-15T20:00:00,5,5,2,1931,11586.7,2,0
2025-02-15T21:00:00,5,0,0,1931,3311.0,7,0
2025-02-15T22:00:00,5,5,3,1933,3312.5,7,0
2025-02-15T23:00:00,5,6,6,1933,4637.7,5,0
2025-02-16T00:00:00,5,2,4,1931,2896.7,8,0
2025-02-16T01:00:00,5,6,5,1932,4636.2,5,0
2025-02-16T02:00:00,5,3,2,1933,5797.3,4,0
2025-02-16T03:00:00,5,6,5,1934,7736.3,3,0
2025-02-16T04:00:00,5,0,0,1934,7735.9,3,0
2025-02-16T05:00:00,5,5,5,1934,5802.5,4,0
2025-02-16T06:00:00,5,4,5,1933,7731.5,3,0
2025-02-16T07:00:00,5,3,0,1936,4647.9,5,0
2025-02-16T08:00:00,5,1,0,1937,11622.7,2,0
2025-02-16T09:00:00,5,16,14,1939,3877.7,6,0
2025-02-16T10:00:00,5,17,13,1943,3332.5,7,0
2025-02-16T11:00:00,5,13,10,1946,7782.8,3,0
2025-02-16T12:00:00,5,16,10,1952,2929.7,8,0
2025-02-16T13:00:00,5,13,11,1954,3350.9,7,0
2025-02-16T14:00:00,5,20,16,1958,3917.9,6,0
2025-02-16T15:00:00,5,10,3,1965,4717.5,5,0
2025-02-16T16:00:00,5,11,8,1968,11809.4,2,0
2025-02-16T17:00:00,5,6,3,1971,3378.8,7,0
2025-02-16T18:00:00,5,7,6,1972,2959.2,8,0
2025-02-16T19:00:00,5,0,0,1972,2959.1,8,0
2025-02-16T20:00:00,5,3,0,1975,4742.0,5,0
2025-02-16T21:00:00,5,4,5,1974,7894.6,3,0
2025-02-16T22:00:00,5,3,1,1976,3387.5,7,0
2025-02-16T23:00:00,5,3,2,1977,11863.7,2,0
2025-02-17T00:00:00,5,5,3,1979,4751.3,5,0
2025-02-17T01:00:00,5,2,0,1981,5944.8,4,0
2025-02-17T02:00:00,5,5,2,1984,11904.2,2,0
2025-02-17T03:00:00,5,7,3,1988,7952.3,3,0
2025-02-17T04:00:00,5,0,2,1986,11916.4,2,0
2025-02-17T05:00:00,5,5,3,1988,3977.9,6,0
2025-02-17T06:00:00,5,3,4,1987,7949.5,3,0
2025-02-17T07:00:00,5,9,7,1989,4772.8,5,0
2025-02-17T08:00:00,5,5,6,1988,5962.5,4,0
2025-02-17T09:00:00,5,16,10,1994,5983.7,4,0
2025-02-17T10:00:00,5,19,15,1998,3995.3,6,0
2025-02-17T11:00:00,5,12,10,2000,11998.5,2,0
2025-02-17T12:00:00,5,17,17,2000,3426.6,7,0
2025-02-17T13:00:00,5,13,8,2005,4008.2,6,0
2025-02-17T14:00:00,5,12,10,2007,3438.6,7,0
2025-02-17T15:00:00,5,9,6,2010,8038.8,3,0
2025-02-17T16:00:00,5,13,8,2015,3456.1,7,0
2025-02-17T17:00:00,5,5,5,2015,3455.6,7,0
2025-02-17T18:00:00,5,6,4,2017,4839.8,5,0
2025-02-17T19:00:00,5,5,3,2019,8077.6,3,0
2025-02-17T20:00:00,5,4,2,2021,4042.8,6,0
2025-02-17T21:00:00,5,6,4,2023,4855.6,5,0
2025-02-17T22:00:00,5,3,1,2025,4859.2,5,0
2025-02-17T23:00:00,5,5,5,2025,6077.0,4,0
2025-02-18T00:00:00,5,4,2,2027,4052.4,6,0
2025-02-18T01:00:00,5,3,4,2026,12156.7,2,0
2025-02-18T02:00:00,5,2,1,2027,4053.3,6,0
2025-02-18T03:00:00,5,0,0,2027,6082.3,4,0
2025-02-18T04:00:00,5,2,0,2029,8117.7,3,0
2025-02-18T05:00:00,5,0,2,2027,4052.5,6,0
2025-02-18T06:00:00,5,5,6,2026,6077.3,4,0
2025-02-18T07:00:00,5,4,4,2026,4050.4,6,0
2025-02-18T08:00:00,5,10,7,2029,4057.0,6,0
2025-02-18T09:00:00,5,17,14,2032,4065.6,6,0
2025-02-18T10:00:00,5,22,17,2037,4073.7,6,0
2025-02-18T11:00:00,5,14,9,2042,4902.1,5,0
2025-02-18T12:00:00,5,16,17,2041,6122.7,4,0
2025-02-18T13:00:00,5,13,5,2049,4918.7,5,0
2025-02-18T14:00:00,5,13,7,2055,3083.2,8,0
2025-02-18T15:00:00,5,12,7,2060,3530.8,7,0
2025-02-18T16:00:00,5,18,14,2064,3539.1,7,0
2025-02-18T17:00:00,5,6,2,2068,3102.9,8,0
2025-02-18T18:00:00,5,6,9,2065,3541.8,7,0
2025-02-18T19:00:00,5,3,2,2066,3098.5,8,0
2025-02-18T20:00:00,5,2,0,2068,8272.2,3,0
2025-02-18T21:00:00,5,0,0,2068,3544.6,7,0
2025-02-18T22:00:00,5,5,5,2068,4136.9,6,0
2025-02-18T23:00:00,5,4,2,2070,6209.3,4,0
2025-02-19T00:00:00,5,5,3,2072,6215.6,4,0
2025-02-19T01:00:00,5,9,6,2075,6224.5,4,0
2025-02-19T02:00:00,5,5,1,2079,3564.9,7,0
2025-02-19T03:00:00,5,0,2,2077,4154.0,6,0
2025-02-19T04:00:00,5,1,1,2077,3562.1,7,0
2025-02-19T05:00:00,5,3,3,2077,4985.9,5,0
2025-02-19T06:00:00,5,0,3,2074,8296.0,3,0
2025-02-19T07:00:00,5,2,2,2074,6221.1,4,0
2025-02-19T08:00:00,5,4,0,2078,4986.8,5,0
2025-02-19T09:00:00,5,11,10,2079,6237.4,4,0
2025-02-19T10:00:00,5,12,9,2082,3124.8,8,0
2025-02-19T11:00:00,5,12,6,2088,5009.3,5,0
2025-02-19T12:00:00,5,11,7,2092,6277.4,4,0
2025-02-19T13:00:00,5,13,9,2096,8384.5,3,0
2025-02-19T14:00:00,5,15,10,2101,3602.9,7,0
2025-02-19T15:00:00,5,15,13,2103,5046.0,5,0
2025-02-19T16:00:00,5,16,10,2109,8437.9,3,0
2025-02-19T17:00:00,5,5,3,2111,4222.1,6,0
2025-02-19T18:00:00,5,3,2,2112,3168.5,8,0
2025-02-19T19:00:00,5,2,1,2113,5069.5,5,0
2025-02-19T20:00:00,5,8,6,2115,6344.9,4,0
2025-02-19T21:00:00,5,2,4,2113,3171.4,8,0
2025-02-19T22:00:00,5,0,1,2112,6336.3,4,0
2025-02-19T23:00:00,5,2,2,2112,6334.1,4,0
2025-02-20T00:00:00,5,4,0,2116,4231.6,6,0
2025-02-20T01:00:00,5,1,2,2115,12691.1,2,0
2025-02-20T02:00:00,5,5,0,2120,6358.5,4,0
2025-02-20T03:00:00,5,8,5,2123,6368.7,4,0
2025-02-20T04:00:00,5,1,4,2120,4239.5,6,0
2025-02-20T05:00:00,5,4,3,2121,8484.0,3,0
2025-02-20T06:00:00,5,0,0,2121,3636.4,7,0
2025-02-20T07:00:00,5,3,3,2121,5090.5,5,0
2025-02-20T08:00:00,5,9,8,2122,6366.2,4,0
2025-02-20T09:00:00,5,8,8,2122,3183.4,8,0
2025-02-20T10:00:00,5,15,11,2126,4251.5,6,0
2025-02-20T11:00:00,5,13,13,2126,6376.2,4,0
2025-02-20T12:00:00,5,11,7,2130,6391.2,4,0
2025-02-20T13:00:00,5,16,10,2136,3202.2,8,0
2025-02-20T14:00:00,5,14,12,2138,3207.6,8,0
2025-02-20T15:00:00,5,19,12,2145,6436.1,4,0
2025-02-20T16:00:00,5,18,13,2150,12898.1,2,0
2025-02-20T17:00:00,5,0,1,2149,4299.3,6,0
2025-02-20T18:00:00,5,3,3,2149,12895.5,2,0
2025-02-20T19:00:00,5,2,2,2149,3224.5,8,0
2025-02-20T20:00:00,5,3,1,2151,6452.2,4,0
2025-02-20T21:00:00,5,3,3,2151,6454.9,4,0
2025-02-20T22:00:00,5,5,5,2151,5161.8,5,0
2025-02-20T23:00:00,5,9,10,2150,6450.0,4,0
2025-02-21T00:00:00,5,6,4,2152,5164.6,5,0
2025-02-21T01:00:00,5,6,8,2150,8598.6,3,0
2025-02-21T02:00:00,5,4,3,2151,6454.3,4,0
2025-02-21T03:00:00,5,4,6,2149,12896.0,2,0
2025-02-21T04:00:00,5,3,3,2149,3685.0,7,0
2025-02-21T05:00:00,5,1,0,2150,6448.6,4,0
2025-02-21T06:00:00,5,5,3,2152,3687.3,7,0
2025-02-21T07:00:00,5,2,0,2154,4306.3,6,0
2025-02-21T08:00:00,5,7,3,2158,4315.6,6,0
2025-02-21T09:00:00,5,17,15,2160,4318.6,6,0
2025-02-21T10:00:00,5,11,9,2162,5189.5,5,0
2025-02-21T11:00:00,5,13,11,2164,5193.3,5,0
2025-02-21T12:00:00,5,14,14,2164,3246.3,8,0
2025-02-21T13:00:00,5,8,6,2166,3712.0,7,0
2025-02-21T14:00:00,5,13,9,2170,8678.9,3,0
2025-02-21T15:00:00,5,12,10,2172,4342.2,6,0
2025-02-21T16:00:00,5,11,3,2180,3270.8,8,0
2025-02-21T17:00:00,5,1,4,2177,6531.9,4,0
2025-02-21T18:00:00,5,0,0,2177,3731.2,7,0
2025-02-21T19:00:00,5,5,1,2181,3740.0,7,0
2025-02-21T20:00:00,5,0,0,2181,13085.4,2,0
2025-02-21T21:00:00,5,8,6,2183,3743.2,7,0
2025-02-21T22:00:00,5,1,0,2184,3275.7,8,0
2025-02-21T23:00:00,5,5,5,2184,3274.4,8,0
2025-02-22T00:00:00,5,6,5,2185,3276.2,8,0
2025-02-22T01:00:00,5,5,1,2189,3751.8,7,0
2025-02-22T02:00:00,5,0,1,2188,6564.3,4,0
2025-02-22T03:00:00,5,5,4,2189,5255.3,5,0
2025-02-22T04:00:00,5,0,1,2188,13126.3,2,0
2025-02-22T05:00:00,5,6,6,2188,8751.8,3,0
2025-02-22T06:00:00,5,5,2,2191,13145.0,2,0
2025-02-22T07:00:00,5,1,2,2190,4381.3,6,0
2025-02-22T08:00:00,5,2,0,2192,8768.9,3,0
2025-02-22T09:00:00,5,14,12,2194,3762.5,7,0
2025-02-22T10:00:00,5,10,7,2197,5272.6,5,0
2025-02-22T11:00:00,5,10,7,2200,13200.3,2,0
2025-02-22T12:00:00,5,10,7,2203,13217.1,2,0
2025-02-22T13:00:00,5,14,11,2206,4410.4,6,0
2025-02-22T14:00:00,5,19,17,2208,3785.7,7,0
2025-02-22T15:00:00,5,15,12,2211,13264.8,2,0
2025-02-22T16:00:00,5,17,14,2214,8857.3,3,0
2025-02-22T17:00:00,5,1,1,2214,13282.7,2,0
2025-02-22T18:00:00,5,5,2,2217,13300.4,2,0
2025-02-22T19:00:00,5,6,5,2218,6652.0,4,0
2025-02-22T20:00:00,5,6,2,2222,3811.0,7,0
2025-02-22T21:00:00,5,8,7,2223,13339.9,2,0
2025-02-22T22:00:00,5,0,0,2223,13336.3,2,0
2025-02-22T23:00:00,5,4,6,2221,3333.2,8,0
2025-02-23T00:00:00,5,4,0,2225,3815.6,7,0
2025-02-23T01:00:00,5,8,7,2226,4450.1,6,0
2025-02-23T02:00:00,5,5,2,2229,8916.9,3,0
2025-02-23T03:00:00,5,0,0,2229,3345.3,8,0
2025-02-23T04:00:00,5,6,3,2232,6697.8,4,0
2025-02-23T05:00:00,5,1,1,2232,4462.8,6,0
2025-02-23T06:00:00,5,4,2,2234,13402.4,2,0
2025-02-23T07:00:00,5,3,3,2234,4469.8,6,0
2025-02-23T08:00:00,5,10,10,2234,4467.5,6,0
2025-02-23T09:00:00,5,11,10,2235,3350.8,8,0
2025-02-23T10:00:00,5,16,11,2240,5375.0,5,0
2025-02-23T11:00:00,5,10,6,2244,4487.0,6,0
2025-02-23T12:00:00,5,14,9,2249,6745.6,4,0
2025-02-23T13:00:00,5,13,13,2249,3853.5,7,0
2025-02-23T14:00:00,5,10,9,2250,13498.5,2,0
2025-02-23T15:00:00,5,9,6,2253,6759.9,4,0
2025-02-23T16:00:00,5,14,8,2259,3872.4,7,0
2025-02-23T17:00:00,5,0,0,2259,6777.3,4,0
2025-02-23T18:00:00,5,2,0,2261,4522.1,6,0
2025-02-23T19:00:00,5,0,0,2261,13565.1,2,0
2025-02-23T20:00:00,5,3,1,2263,4527.6,6,0
2025-02-23T21:00:00,5,4,2,2265,3881.2,7,0
2025-02-23T22:00:00,5,4,4,2265,13588.5,2,0
2025-02-23T23:00:00,5,5,0,2270,3891.1,7,0
2025-02-24T00:00:00,5,3,4,2269,4536.2,6,0
2025-02-24T01:00:00,5,0,0,2269,3890.0,7,0
2025-02-24T02:00:00,5,4,4,2269,3404.3,8,0
2025-02-24T03:00:00,5,5,6,2268,5441.4,5,0
2025-02-24T04:00:00,5,8,8,2268,13606.5,2,0
2025-02-24T05:00:00,5,5,0,2273,13637.2,2,0
2025-02-24T06:00:00,5,2,1,2274,5456.3,5,0
